date,user,pc,activity
2011-05-02 00:01:12,JCB3054,PC-3544,Logon
2011-05-02 00:01:15,LCS3042,PC-3926,Logoff
2011-05-02 00:01:43,LCS3042,PC-2897,Logon
2011-05-02 00:03:38,DLM2440,PC-4320,Logon
2011-05-02 00:04:01,JGN1767,PC-7596,Logon
2011-05-02 00:04:39,LMG1061,PC-9890,Logon
2011-05-02 00:05:07,CCB3055,PC-8757,Logon
2011-05-02 00:06:57,ZAP1762,PC-3893,Logon
2011-05-02 00:07:24,LCS3042,PC-2897,Logoff
2011-05-02 00:08:20,CCB3055,PC-8757,Logoff
2011-05-02 00:08:45,YKW1763,PC-5531,Logon
2011-05-02 00:09:45,JCB3054,PC-3544,Logoff
2011-05-02 00:10:14,DLM2440,PC-4320,Logoff
2011-05-02 00:11:08,JCB3054,PC-2054,Logon
2011-05-02 00:11:33,KEF1057,PC-6623,Logoff
2011-05-02 00:12:25,KEF1057,PC-9604,Logon
2011-05-02 00:13:05,YKW1763,PC-5531,Logoff
2011-05-02 00:13:08,KRL0467,PC-9112,Logon
2011-05-02 00:14:32,ZAP1762,PC-3893,Logoff
2011-05-02 00:14:54,IKC1205,PC-8568,Logon
2011-05-02 00:15:50,JCB3054,PC-2054,Logoff
2011-05-02 00:17:19,LMG1061,PC-9890,Logoff
2011-05-02 00:17:47,JGN1767,PC-7596,Logoff
2011-05-02 00:18:49,ZAP1762,PC-3585,Logon
2011-05-02 00:19:15,BBH1056,PC-2507,Logon
2011-05-02 00:19:52,QJF3038,PC-6708,Logon
2011-05-02 00:20:41,JCB3054,PC-9355,Logon
2011-05-02 00:22:18,JCB3054,PC-9355,Logoff
2011-05-02 00:23:13,DNS1758,PC-6730,Logon
2011-05-02 00:23:55,CCB3055,PC-5624,Logon
2011-05-02 00:25:16,KRL0467,PC-9112,Logoff
2011-05-02 00:25:35,QJF3038,PC-6708,Logoff
2011-05-02 00:27:06,CJH2330,PC-1768,Logon
2011-05-02 00:28:29,DMC1766,PC-1334,Logon
2011-05-02 00:28:29,RSV2438,PC-4417,Logon
2011-05-02 00:31:20,DNS1758,PC-6730,Logoff
2011-05-02 00:31:25,KEF1057,PC-9604,Logoff
2011-05-02 00:31:40,DMC1766,PC-1334,Logoff
2011-05-02 00:32:08,KAP2430,PC-0250,Logon
2011-05-02 00:32:39,CCB3055,PC-5624,Logoff
2011-05-02 00:34:51,BBH1056,PC-2507,Logoff
2011-05-02 00:36:00,RMO2439,PC-4099,Logon
2011-05-02 00:36:03,RSV2438,PC-4417,Logoff
2011-05-02 00:36:52,ZAP1762,PC-3585,Logoff
2011-05-02 00:38:54,SMO0458,PC-7930,Logon
2011-05-02 00:39:06,LCS3042,PC-0972,Logon
2011-05-02 00:41:55,FZB3046,PC-8439,Logon
2011-05-02 00:42:47,RMO2439,PC-4099,Logoff
2011-05-02 00:43:13,RHF0046,PC-3193,Logon
2011-05-02 00:44:54,BMM0462,PC-9166,Logon
2011-05-02 00:47:18,LCS3042,PC-0972,Logoff
2011-05-02 00:48:23,TAM3048,PC-6867,Logon
2011-05-02 00:49:55,KAP2430,PC-0250,Logoff
2011-05-02 00:51:06,RIS2436,PC-3210,Logon
2011-05-02 00:51:39,ZJS1776,PC-6979,Logon
2011-05-02 00:52:17,FZB3046,PC-8439,Logoff
2011-05-02 00:52:51,SMO0458,PC-7930,Logoff
2011-05-02 00:54:25,BMM0462,PC-9166,Logoff
2011-05-02 00:55:22,TWK1773,PC-6910,Logon
2011-05-02 00:57:06,RHF0046,PC-3193,Logoff
2011-05-02 00:57:25,KAP2430,PC-3872,Logon
2011-05-02 00:58:33,KAC1774,PC-9296,Logon
2011-05-02 00:59:32,ZJS1776,PC-6979,Logoff
2011-05-02 01:00:09,KAC1774,PC-9296,Logoff
2011-05-02 01:00:54,TAM3048,PC-6867,Logoff
2011-05-02 01:02:02,CRC0348,PC-9798,Logon
2011-05-02 01:02:32,KAP2430,PC-3872,Logoff
2011-05-02 01:06:59,KAP2430,PC-1845,Logon
2011-05-02 01:07:10,RIS2436,PC-3210,Logoff
2011-05-02 01:07:38,SHM2429,PC-2572,Logon
2011-05-02 01:08:51,AVP3044,PC-6517,Logon
2011-05-02 01:11:29,KAC1774,PC-1600,Logon
2011-05-02 01:14:10,TWK1773,PC-6910,Logoff
2011-05-02 01:17:59,SHM2429,PC-2572,Logoff
2011-05-02 01:18:12,PTO1063,PC-1984,Logon
2011-05-02 01:18:20,KAC1774,PC-1600,Logoff
2011-05-02 01:22:49,KAP2430,PC-1845,Logoff
2011-05-02 01:25:21,AVP3044,PC-6517,Logoff
2011-05-02 01:26:15,PTO1063,PC-1984,Logoff
2011-05-02 01:30:30,JYM3047,PC-8654,Logon
2011-05-02 01:34:31,RSV2438,PC-1872,Logon
2011-05-02 01:37:58,ABM3641,PC-7385,Logon
2011-05-02 01:41:12,RHF0046,PC-0869,Logon
2011-05-02 01:41:17,QGH0041,PC-1737,Logon
2011-05-02 01:41:19,JYM3047,PC-8654,Logoff
2011-05-02 01:45:55,RSV2438,PC-1872,Logoff
2011-05-02 01:48:53,TAM3048,PC-0211,Logon
2011-05-02 01:51:57,QGH0041,PC-1737,Logoff
2011-05-02 01:53:44,RHF0046,PC-0869,Logoff
2011-05-02 01:55:05,ABM3641,PC-7385,Logoff
2011-05-02 01:55:27,TAM3048,PC-0211,Logoff
2011-05-02 02:05:41,RCB2424,PC-3632,Logon
2011-05-02 02:05:47,HBB1759,PC-4298,Logon
2011-05-02 02:09:16,CND3037,PC-1116,Logon
2011-05-02 02:14:21,FDD1052,PC-5681,Logon
2011-05-02 02:14:49,HBB1759,PC-4298,Logoff
2011-05-02 02:18:16,CND3037,PC-1116,Logoff
2011-05-02 02:21:44,JPS2432,PC-0352,Logon
2011-05-02 02:22:25,RCB2424,PC-3632,Logoff
2011-05-02 02:23:22,RCF0044,PC-4013,Logon
2011-05-02 02:26:17,PTO1063,PC-6577,Logon
2011-05-02 02:29:40,JPS2432,PC-0352,Logoff
2011-05-02 02:31:06,WSA1765,PC-4715,Logon
2011-05-02 02:33:45,PTO1063,PC-6577,Logoff
2011-05-02 02:33:52,FDD1052,PC-5681,Logoff
2011-05-02 02:42:07,RCF0044,PC-4013,Logoff
2011-05-02 02:43:32,KAC1774,PC-7879,Logon
2011-05-02 02:44:17,NFP2441,PC-8861,Logon
2011-05-02 02:44:42,CWR0043,PC-4683,Logon
2011-05-02 02:47:49,CRC0348,PC-9798,Logoff
2011-05-02 02:48:23,KAC1774,PC-7879,Logoff
2011-05-02 02:50:59,WSA1765,PC-4715,Logoff
2011-05-02 02:59:06,NFP2441,PC-8861,Logoff
2011-05-02 02:59:16,AVP3044,PC-5277,Logon
2011-05-02 03:02:47,JYM3047,PC-0313,Logon
2011-05-02 03:04:07,CCB3055,PC-0997,Logon
2011-05-02 03:04:13,CWR0043,PC-4683,Logoff
2011-05-02 03:05:24,AVP3044,PC-5277,Logoff
2011-05-02 03:09:45,ALC1060,PC-7956,Logon
2011-05-02 03:16:43,CCB3055,PC-0997,Logoff
2011-05-02 03:19:48,JYM3047,PC-0313,Logoff
2011-05-02 03:20:12,FDD1052,PC-4471,Logon
2011-05-02 03:20:15,IKC1205,PC-8568,Logoff
2011-05-02 03:21:47,CCB3055,PC-6017,Logon
2011-05-02 03:23:03,ALC1060,PC-7956,Logoff
2011-05-02 03:26:24,KEF1057,PC-9105,Logon
2011-05-02 03:27:53,NFP2441,PC-4012,Logon
2011-05-02 03:29:32,FDD1052,PC-4471,Logoff
2011-05-02 03:29:53,KEF1057,PC-9105,Logoff
2011-05-02 03:30:45,CCB3055,PC-6017,Logoff
2011-05-02 03:36:02,NFP2441,PC-4012,Logoff
2011-05-02 03:40:01,BPD2437,PC-3368,Logon
2011-05-02 03:40:56,DMC1766,PC-0542,Logon
2011-05-02 03:45:27,MPH0153,PC-8227,Logoff
2011-05-02 03:57:20,BPD2437,PC-3368,Logoff
2011-05-02 03:58:57,DMC1766,PC-0542,Logoff
2011-05-02 04:04:58,KBB0460,PC-7278,Logon
2011-05-02 04:07:08,KBB0460,PC-7278,Logoff
2011-05-02 04:14:13,WBM1045,PC-0385,Logon
2011-05-02 04:20:38,SWH1053,PC-8776,Logon
2011-05-02 04:21:01,DNS1768,PC-2661,Logon
2011-05-02 04:22:28,WBM1045,PC-0385,Logoff
2011-05-02 04:24:04,ACW0464,PC-4058,Logon
2011-05-02 04:24:49,STR1769,PC-8942,Logon
2011-05-02 04:27:38,ABD3426,PC-8657,Logon
2011-05-02 04:28:11,ZAP1762,PC-2177,Logon
2011-05-02 04:28:44,DNS1768,PC-2661,Logoff
2011-05-02 04:29:56,STR1769,PC-8942,Logoff
2011-05-02 04:31:24,MAB1775,PC-3092,Logon
2011-05-02 04:34:36,TJS3067,PC-5461,Logon
2011-05-02 04:36:49,SWH1053,PC-8776,Logoff
2011-05-02 04:37:01,KRL0467,PC-1499,Logon
2011-05-02 04:37:51,DNS1768,PC-8421,Logon
2011-05-02 04:40:48,ACW0464,PC-4058,Logoff
2011-05-02 04:42:50,MAB1775,PC-3092,Logoff
2011-05-02 04:43:07,ZAP1762,PC-2177,Logoff
2011-05-02 04:45:22,KMB1761,PC-9709,Logon
2011-05-02 04:48:04,KRL0467,PC-1499,Logoff
2011-05-02 04:49:04,KEF1057,PC-5594,Logon
2011-05-02 04:50:23,DNS1768,PC-8421,Logoff
2011-05-02 04:52:31,TWK1773,PC-1545,Logon
2011-05-02 04:54:26,JJB0042,PC-7373,Logon
2011-05-02 04:56:25,CND3037,PC-9126,Logon
2011-05-02 04:58:30,KEF1057,PC-5594,Logoff
2011-05-02 05:01:07,TWK1773,PC-1545,Logoff
2011-05-02 05:02:28,KMB1761,PC-9709,Logoff
2011-05-02 05:07:48,CND3037,PC-9126,Logoff
2011-05-02 05:09:25,ZRM0694,PC-6816,Logoff
2011-05-02 05:12:50,GCP2425,PC-6750,Logon
2011-05-02 05:13:39,RCF0044,PC-4309,Logon
2011-05-02 05:14:01,JJB0042,PC-7373,Logoff
2011-05-02 05:17:42,QGH0041,PC-0186,Logon
2011-05-02 05:20:23,GCP2425,PC-6750,Logoff
2011-05-02 05:22:48,RCF0044,PC-4309,Logoff
2011-05-02 05:23:23,HBB1759,PC-8496,Logon
2011-05-02 05:28:43,QGH0041,PC-0186,Logoff
2011-05-02 05:29:57,HBB1759,PC-8496,Logoff
2011-05-02 05:31:36,CJH2330,PC-1768,Logoff
2011-05-02 05:34:19,RCF0044,PC-2828,Logon
2011-05-02 05:38:17,KMB1761,PC-9674,Logon
2011-05-02 05:39:24,CAG2442,PC-6481,Logon
2011-05-02 05:40:31,RCF0044,PC-2828,Logoff
2011-05-02 05:42:36,ZAP1762,PC-2144,Logon
2011-05-02 05:47:51,KMB1761,PC-9674,Logoff
2011-05-02 05:52:21,NSR2539,PC-3893,Logon
2011-05-02 05:52:32,DMC1766,PC-6389,Logon
2011-05-02 05:54:19,RMO2439,PC-6987,Logon
2011-05-02 05:56:39,CAG2442,PC-6481,Logoff
2011-05-02 05:56:57,KAP2430,PC-0978,Logon
2011-05-02 05:59:17,DMC1766,PC-6389,Logoff
2011-05-02 05:59:40,MBH0527,PC-9620,Logon
2011-05-02 06:01:35,ZAP1762,PC-2144,Logoff
2011-05-02 06:03:13,TJS3067,PC-5461,Logoff
2011-05-02 06:05:05,RMO2439,PC-6987,Logoff
2011-05-02 06:05:56,CCB3055,PC-9020,Logon
2011-05-02 06:07:32,KAP2430,PC-0978,Logoff
2011-05-02 06:07:53,RCF0044,PC-7655,Logon
2011-05-02 06:09:03,RCF0044,PC-7655,Logoff
2011-05-02 06:11:45,BBH1056,PC-4306,Logon
2011-05-02 06:13:52,GCP2425,PC-8447,Logon
2011-05-02 06:14:37,BBH1056,PC-4306,Logoff
2011-05-02 06:15:00,ABM3203,PC-8311,Logon
2011-05-02 06:15:31,CCB3055,PC-9020,Logoff
2011-05-02 06:16:36,EPI3052,PC-0912,Logon
2011-05-02 06:19:00,BMN3207,PC-9138,Logon
2011-05-02 06:27:39,GCP2425,PC-8447,Logoff
2011-05-02 06:28:00,LIM1718,PC-7539,Logon
2011-05-02 06:30:00,BBT1948,PC-7270,Logon
2011-05-02 06:30:00,CHU3211,PC-5189,Logon
2011-05-02 06:30:00,FGH1958,PC-1426,Logon
2011-05-02 06:30:00,MBP1960,PC-3043,Logon
2011-05-02 06:30:00,SRA3210,PC-2822,Logon
2011-05-02 06:30:00,SSR1962,PC-6459,Logon
2011-05-02 06:30:21,EPI3052,PC-0912,Logoff
2011-05-02 06:30:43,JRR0459,PC-5530,Logon
2011-05-02 06:32:00,AMB3208,PC-5025,Logon
2011-05-02 06:32:00,MAC3214,PC-9898,Logon
2011-05-02 06:32:00,MKH1959,PC-4605,Logon
2011-05-02 06:32:00,SIR3201,PC-7054,Logon
2011-05-02 06:32:00,WSE1949,PC-6887,Logon
2011-05-02 06:33:00,JCH1952,PC-1582,Logon
2011-05-02 06:33:00,TEC3006,PC-6768,Logon
2011-05-02 06:34:00,JTR3205,PC-6230,Logon
2011-05-02 06:34:00,WJM3209,PC-2341,Logon
2011-05-02 06:35:00,ZHH3206,PC-4791,Logon
2011-05-02 06:36:00,CTM1961,PC-4632,Logon
2011-05-02 06:36:00,NJC1951,PC-8379,Logon
2011-05-02 06:36:00,TNV3213,PC-8794,Logon
2011-05-02 06:36:34,JRR0459,PC-5530,Logoff
2011-05-02 06:39:00,CBA1023,PC-1570,Logon
2011-05-02 06:39:00,EMH1957,PC-7271,Logon
2011-05-02 06:40:00,TDM3135,PC-3212,Logon
2011-05-02 06:40:28,QAH0048,PC-0329,Logon
2011-05-02 06:41:00,BPL3202,PC-5530,Logon
2011-05-02 06:42:00,DMH0011,PC-3875,Logon
2011-05-02 06:42:00,LAL1956,PC-6081,Logon
2011-05-02 06:42:00,SMH1953,PC-2742,Logon
2011-05-02 06:45:00,ACB3123,PC-2387,Logon
2011-05-02 06:45:00,EAH1653,PC-5535,Logon
2011-05-02 06:45:00,FPL3129,PC-5966,Logon
2011-05-02 06:45:00,HDB1666,PC-6793,Logon
2011-05-02 06:45:00,JEV3132,PC-7700,Logon
2011-05-02 06:45:00,KSD1646,PC-3757,Logon
2011-05-02 06:45:00,LSN1672,PC-9021,Logon
2011-05-02 06:45:00,SJW3131,PC-6021,Logon
2011-05-02 06:46:00,CAB3121,PC-1604,Logon
2011-05-02 06:46:00,CSB1660,PC-6771,Logon
2011-05-02 06:46:00,JLC0216,PC-3253,Logon
2011-05-02 06:46:00,SST1661,PC-0996,Logon
2011-05-02 06:46:36,DFC2060,PC-2360,Logon
2011-05-02 06:47:00,AAB0398,PC-8719,Logon
2011-05-02 06:47:00,EJG1655,PC-1107,Logon
2011-05-02 06:47:00,JDB3127,PC-0686,Logon
2011-05-02 06:47:00,MQR1657,PC-6852,Logon
2011-05-02 06:47:00,SSH1649,PC-7686,Logon
2011-05-02 06:47:00,SYF1650,PC-1467,Logon
2011-05-02 06:48:00,BCH1656,PC-1464,Logon
2011-05-02 06:48:00,JMB1651,PC-8952,Logon
2011-05-02 06:48:00,WVM1669,PC-3908,Logon
2011-05-02 06:48:00,YJD3130,PC-5325,Logon
2011-05-02 06:48:23,QAH0048,PC-0329,Logoff
2011-05-02 06:49:00,BDJ3001,PC-4401,Logon
2011-05-02 06:49:00,FCS2824,PC-1574,Logon
2011-05-02 06:50:00,LAF2213,PC-3090,Logon
2011-05-02 06:50:52,STR1769,PC-1086,Logon
2011-05-02 06:51:00,BMR1662,PC-6725,Logon
2011-05-02 06:51:00,DKW1659,PC-8895,Logon
2011-05-02 06:51:00,RDB1645,PC-6334,Logon
2011-05-02 06:51:00,SAB1954,PC-5091,Logon
2011-05-02 06:51:18,MBH0527,PC-9620,Logoff
2011-05-02 06:52:00,OEJ1648,PC-5067,Logon
2011-05-02 06:53:00,MBF3126,PC-8682,Logon
2011-05-02 06:54:00,KRM3125,PC-2046,Logon
2011-05-02 06:54:00,SSS3091,PC-2686,Logon
2011-05-02 06:54:00,VND1667,PC-0344,Logon
2011-05-02 06:55:00,GNT0221,PC-6427,Logon
2011-05-02 06:55:00,RJH0219,PC-3959,Logon
2011-05-02 06:56:00,GIS1668,PC-2606,Logon
2011-05-02 06:56:18,CND3037,PC-2558,Logon
2011-05-02 06:57:00,AMB3100,PC-9472,Logon
2011-05-02 06:57:00,HGD1664,PC-0180,Logon
2011-05-02 06:58:00,ANC1950,PC-4921,Logon
2011-05-02 06:58:00,DPF3215,PC-9908,Logon
2011-05-02 06:58:00,HYV1658,PC-1771,Logon
2011-05-02 06:58:00,RHG1647,PC-5643,Logon
2011-05-02 06:58:00,RHR2835,PC-5701,Logon
2011-05-02 06:58:46,ACW0464,PC-8622,Logon
2011-05-02 06:59:00,OMP1671,PC-8432,Logon
2011-05-02 07:00:00,BAC3730,PC-5007,Logon
2011-05-02 07:00:00,DHL2219,PC-8257,Logon
2011-05-02 07:00:00,DPC3722,PC-0434,Logon
2011-05-02 07:00:00,DSC2208,PC-3337,Logon
2011-05-02 07:00:00,ESN2683,PC-0205,Logon
2011-05-02 07:00:00,GCS2218,PC-5559,Logon
2011-05-02 07:00:00,LHB3089,PC-7946,Logon
2011-05-02 07:00:00,LTO2217,PC-3577,Logon
2011-05-02 07:00:00,LUG2205,PC-9606,Logon
2011-05-02 07:00:00,NNB2730,PC-3285,Logon
2011-05-02 07:00:00,OAP2825,PC-0824,Logon
2011-05-02 07:00:00,PMA2693,PC-5699,Logon
2011-05-02 07:00:00,REL3735,PC-5279,Logon
2011-05-02 07:00:00,WEC3721,PC-5422,Logon
2011-05-02 07:00:00,ZXM3086,PC-8526,Logon
2011-05-02 07:01:00,ADW2832,PC-1008,Logon
2011-05-02 07:01:00,CIG2684,PC-1302,Logon
2011-05-02 07:01:00,CLE3098,PC-6411,Logon
2011-05-02 07:01:00,CZB3718,PC-9817,Logon
2011-05-02 07:01:00,DAM2837,PC-0004,Logon
2011-05-02 07:01:00,DLM2826,PC-4834,Logon
2011-05-02 07:01:00,EPH2834,PC-1821,Logon
2011-05-02 07:01:00,HAP3738,PC-1585,Logon
2011-05-02 07:01:00,HLS2733,PC-7078,Logon
2011-05-02 07:01:00,JAF0209,PC-5393,Logon
2011-05-02 07:01:00,JBO2839,PC-2626,Logon
2011-05-02 07:01:00,JDC3713,PC-5424,Logon
2011-05-02 07:01:00,JFO2840,PC-3735,Logon
2011-05-02 07:01:00,MMJ0070,PC-3271,Logon
2011-05-02 07:01:00,MSH2210,PC-9673,Logon
2011-05-02 07:01:00,MUH3099,PC-9419,Logon
2011-05-02 07:01:00,PHB2209,PC-8405,Logon
2011-05-02 07:01:00,RCF0054,PC-8708,Logon
2011-05-02 07:01:00,SFE0723,PC-7885,Logon
2011-05-02 07:01:00,YJP2689,PC-7663,Logon
2011-05-02 07:02:00,ATC0218,PC-6566,Logon
2011-05-02 07:02:00,BBC3733,PC-0611,Logon
2011-05-02 07:02:00,DCG2203,PC-8510,Logon
2011-05-02 07:02:00,ING2221,PC-4686,Logon
2011-05-02 07:02:00,KBM3734,PC-9185,Logon
2011-05-02 07:02:00,KDM2836,PC-4841,Logon
2011-05-02 07:02:00,MNB3094,PC-9988,Logon
2011-05-02 07:02:00,NBP0217,PC-3667,Logon
2011-05-02 07:02:00,PKB2732,PC-8497,Logon
2011-05-02 07:02:00,QNC3717,PC-0896,Logon
2011-05-02 07:02:00,RCH3740,PC-1669,Logon
2011-05-02 07:02:00,RCL0068,PC-9469,Logon
2011-05-02 07:02:00,ROR3483,PC-4365,Logon
2011-05-02 07:02:00,RSR2681,PC-1713,Logon
2011-05-02 07:02:00,SUG0718,PC-7743,Logon
2011-05-02 07:02:00,TCH2216,PC-8270,Logon
2011-05-02 07:02:00,VTD2731,PC-8490,Logon
2011-05-02 07:02:00,WAS2214,PC-8149,Logon
2011-05-02 07:02:00,XPW2833,PC-4706,Logon
2011-05-02 07:03:00,BKF2204,PC-1795,Logon
2011-05-02 07:03:00,CGW3093,PC-1643,Logon
2011-05-02 07:03:00,CUQ3097,PC-9725,Logon
2011-05-02 07:03:00,DHS2419,PC-1565,Logon
2011-05-02 07:03:00,GGM3737,PC-2531,Logon
2011-05-02 07:03:00,HMM2841,PC-7082,Logon
2011-05-02 07:03:00,JCS2391,PC-0419,Logon
2011-05-02 07:03:00,NMR2725,PC-4026,Logon
2011-05-02 07:03:00,RKL2682,PC-3573,Logon
2011-05-02 07:03:00,SDH2394,PC-5849,Logon
2011-05-02 07:03:00,TDG2727,PC-3409,Logon
2011-05-02 07:03:54,DFC2060,PC-2360,Logoff
2011-05-02 07:04:00,AGF0742,PC-5604,Logon
2011-05-02 07:04:00,AMD2728,PC-4435,Logon
2011-05-02 07:04:00,BNH2692,PC-2955,Logon
2011-05-02 07:04:00,CEB3714,PC-7819,Logon
2011-05-02 07:04:00,DBG3727,PC-6053,Logon
2011-05-02 07:04:00,FBM3728,PC-6819,Logon
2011-05-02 07:04:00,HMS2212,PC-8108,Logon
2011-05-02 07:04:00,KNS2828,PC-0858,Logon
2011-05-02 07:04:00,MRE3723,PC-1377,Logon
2011-05-02 07:04:00,NCM3725,PC-3787,Logon
2011-05-02 07:04:00,OHG3736,PC-4142,Logon
2011-05-02 07:04:00,RCW2838,PC-8934,Logon
2011-05-02 07:04:00,TOS3712,PC-9296,Logon
2011-05-02 07:04:00,WFH2830,PC-7830,Logon
2011-05-02 07:05:00,ATH0225,PC-7844,Logon
2011-05-02 07:05:00,CGB2215,PC-2480,Logon
2011-05-02 07:05:00,CTH2220,PC-3443,Logon
2011-05-02 07:05:00,EJM2690,PC-0149,Logon
2011-05-02 07:05:00,FTF1665,PC-2819,Logon
2011-05-02 07:05:00,KCH3095,PC-1839,Logon
2011-05-02 07:05:00,PDJ3711,PC-8360,Logon
2011-05-02 07:05:00,SMH2222,PC-1644,Logon
2011-05-02 07:05:00,WBB2321,PC-3292,Logon
2011-05-02 07:05:00,WRW2331,PC-9106,Logon
2011-05-02 07:06:00,CBJ3719,PC-5075,Logon
2011-05-02 07:06:00,GAP0715,PC-1043,Logon
2011-05-02 07:06:00,LDB3087,PC-9911,Logon
2011-05-02 07:06:00,TZM0716,PC-4938,Logon
2011-05-02 07:07:00,AKC3739,PC-9838,Logon
2011-05-02 07:07:00,DSB0245,PC-1531,Logon
2011-05-02 07:07:00,LNP3092,PC-9134,Logon
2011-05-02 07:07:00,NCS3715,PC-3528,Logon
2011-05-02 07:08:00,GPB2691,PC-3982,Logon
2011-05-02 07:08:00,HLO2756,PC-9822,Logon
2011-05-02 07:08:00,JIR2827,PC-7872,Logon
2011-05-02 07:08:00,UME2842,PC-9025,Logon
2011-05-02 07:08:00,WJH0717,PC-3744,Logon
2011-05-02 07:08:08,ACW0464,PC-8622,Logoff
2011-05-02 07:09:00,AJC0722,PC-2274,Logon
2011-05-02 07:09:00,CCM2207,PC-9105,Logon
2011-05-02 07:09:00,DCC2999,PC-0125,Logon
2011-05-02 07:09:00,GDY2724,PC-1452,Logon
2011-05-02 07:09:00,KTL2843,PC-1872,Logon
2011-05-02 07:09:00,TTL3088,PC-7124,Logon
2011-05-02 07:10:00,JCH2505,PC-1297,Logon
2011-05-02 07:10:00,KLM0714,PC-7033,Logon
2011-05-02 07:10:00,SCH3716,PC-7972,Logon
2011-05-02 07:10:05,STR1769,PC-1086,Logoff
2011-05-02 07:11:00,IEG2687,PC-2073,Logon
2011-05-02 07:11:00,JTH0719,PC-8599,Logon
2011-05-02 07:11:00,OLA2686,PC-9003,Logon
2011-05-02 07:12:00,BUS2399,PC-8000,Logon
2011-05-02 07:12:00,CAG1644,PC-6575,Logon
2011-05-02 07:12:00,CIY1654,PC-6642,Logon
2011-05-02 07:12:00,KRN2211,PC-9648,Logon
2011-05-02 07:12:01,RNM0466,PC-8259,Logon
2011-05-02 07:12:55,CND3037,PC-2558,Logoff
2011-05-02 07:13:00,BZB3532,PC-1147,Logon
2011-05-02 07:13:00,LBG1670,PC-5346,Logon
2011-05-02 07:13:23,HBB1759,PC-0326,Logon
2011-05-02 07:14:00,EKS3724,PC-8331,Logon
2011-05-02 07:14:00,GTH3729,PC-8554,Logon
2011-05-02 07:14:00,NBR3731,PC-7532,Logon
2011-05-02 07:14:13,NSR2539,PC-3893,Logoff
2011-05-02 07:15:00,ABR0397,PC-0101,Logon
2011-05-02 07:15:00,ACB0701,PC-9770,Logon
2011-05-02 07:15:00,ACC2773,PC-6192,Logon
2011-05-02 07:15:00,AFP2709,PC-3154,Logon
2011-05-02 07:15:00,AVS2317,PC-1739,Logon
2011-05-02 07:15:00,BJW3558,PC-5549,Logon
2011-05-02 07:15:00,CJH2330,PC-1768,Logon
2011-05-02 07:15:00,DRH3557,PC-2252,Logon
2011-05-02 07:15:00,EHB0942,PC-0709,Logon
2011-05-02 07:15:00,HKK2716,PC-8351,Logon
2011-05-02 07:15:00,JBM2769,PC-6074,Logon
2011-05-02 07:15:00,JCM1803,PC-8753,Logon
2011-05-02 07:15:00,JEW2141,PC-8081,Logon
2011-05-02 07:15:00,LGJ2710,PC-5413,Logon
2011-05-02 07:15:00,LJE2413,PC-0302,Logon
2011-05-02 07:15:00,LMJ3535,PC-2061,Logon
2011-05-02 07:15:00,LMW2320,PC-2828,Logon
2011-05-02 07:15:00,PIM3569,PC-4200,Logon
2011-05-02 07:15:00,SJH0945,PC-6300,Logon
2011-05-02 07:15:00,SMN1103,PC-4034,Logon
2011-05-02 07:15:00,SNV2423,PC-1405,Logon
2011-05-02 07:15:00,TTP2417,PC-2897,Logon
2011-05-02 07:15:00,VLM3572,PC-6125,Logon
2011-05-02 07:16:00,AAH0721,PC-4548,Logon
2011-05-02 07:16:00,ANB2766,PC-2831,Logon
2011-05-02 07:16:00,ASS2760,PC-7327,Logon
2011-05-02 07:16:00,BMF2337,PC-0949,Logon
2011-05-02 07:16:00,CAR0992,PC-9203,Logon
2011-05-02 07:16:00,CKL0697,PC-1639,Logon
2011-05-02 07:16:00,CPR1800,PC-1374,Logon
2011-05-02 07:16:00,CUM2335,PC-3964,Logon
2011-05-02 07:16:00,EGC0931,PC-5572,Logon
2011-05-02 07:16:00,GSA2720,PC-8521,Logon
2011-05-02 07:16:00,HJB0220,PC-0309,Logon
2011-05-02 07:16:00,JHH2770,PC-7758,Logon
2011-05-02 07:16:00,JOW0688,PC-3860,Logon
2011-05-02 07:16:00,LAO2771,PC-0189,Logon
2011-05-02 07:16:00,LKH2512,PC-6591,Logon
2011-05-02 07:16:00,MJA2380,PC-2940,Logon
2011-05-02 07:16:00,MLF2319,PC-8496,Logon
2011-05-02 07:16:00,NQO2712,PC-0856,Logon
2011-05-02 07:16:00,SJY3732,PC-5564,Logon
2011-05-02 07:16:00,SKL0739,PC-7918,Logon
2011-05-02 07:16:00,UWB0395,PC-9675,Logon
2011-05-02 07:16:00,WZG3563,PC-7553,Logon
2011-05-02 07:17:00,ADG1737,PC-1196,Logon
2011-05-02 07:17:00,AIL2511,PC-0640,Logon
2011-05-02 07:17:00,ANB0938,PC-9559,Logon
2011-05-02 07:17:00,BEG3521,PC-4448,Logon
2011-05-02 07:17:00,CAR0928,PC-1554,Logon
2011-05-02 07:17:00,CIV0935,PC-0867,Logon
2011-05-02 07:17:00,EJP2315,PC-7521,Logon
2011-05-02 07:17:00,FAP0199,PC-0169,Logon
2011-05-02 07:17:00,FCE0695,PC-3873,Logon
2011-05-02 07:17:00,FKA0393,PC-2734,Logon
2011-05-02 07:17:00,HHD2393,PC-2930,Logon
2011-05-02 07:17:00,HLC0943,PC-4211,Logon
2011-05-02 07:17:00,NVH3726,PC-9808,Logon
2011-05-02 07:17:00,OUJ2510,PC-5127,Logon
2011-05-02 07:17:00,PLH1807,PC-8347,Logon
