date,user,pc,activity,to_removable_media,from_removable_media
2011-05-01 14:56:22,DJS1127,PC-6321,File Open,False,False
2011-05-01 14:56:43,DJS1127,PC-6321,File Write,True,False
2011-05-01 14:56:50,DJS1127,PC-6321,File Write,True,False
2011-05-01 14:56:59,DJS1127,PC-6321,File Open,False,True
2011-05-01 14:57:09,CHM1561,PC-7046,File Copy,False,True
2011-05-01 15:00:16,REC0283,PC-6764,File Open,False,False
2011-05-01 15:01:32,DJS1127,PC-6321,File Open,False,True
2011-05-01 15:02:27,DJS1127,PC-6321,File Write,True,False
2011-05-01 15:02:37,CHM1561,PC-7046,File Copy,True,False
2011-05-01 15:04:07,LLT0291,PC-1250,File Delete,False,True
2011-05-01 15:04:48,DJS1127,PC-6321,File Delete,False,True
2011-05-01 15:05:20,IMC3296,PC-2659,File Copy,True,False
2011-05-01 15:06:32,LLT0291,PC-1250,File Write,True,False
2011-05-01 15:07:42,CHM1561,PC-7046,File Copy,False,True
2011-05-01 15:07:54,CHM1561,PC-7046,File Copy,False,True
2011-05-01 15:08:05,IMC3296,PC-2659,File Open,False,False
2011-05-01 15:08:13,DJS1127,PC-6321,File Open,False,True
2011-05-01 15:08:51,DJS1127,PC-6321,File Copy,False,True
2011-05-01 15:08:59,SDH2394,PC-5849,File Copy,True,False
2011-05-01 15:09:26,CHM1561,PC-7046,File Open,False,False
2011-05-01 15:09:53,CHM1561,PC-7046,File Copy,False,True
2011-05-01 15:10:04,DJS1127,PC-6321,File Open,False,True
2011-05-01 15:10:07,RCT1697,PC-5770,File Open,False,False
2011-05-01 15:10:50,DJS1127,PC-6321,File Delete,False,True
2011-05-01 15:10:53,DJS1127,PC-6321,File Copy,False,True
2011-05-01 15:11:09,IMC3296,PC-2659,File Copy,False,True
2011-05-01 15:11:14,RCT1697,PC-5770,File Copy,True,False
2011-05-01 15:11:34,DJS1127,PC-6321,File Delete,False,True
2011-05-01 15:11:34,SDH2394,PC-5849,File Copy,True,False
2011-05-01 15:13:34,DJS1127,PC-6321,File Delete,False,True
2011-05-01 15:13:45,YNW2855,PC-0624,File Copy,True,False
2011-05-01 15:14:05,DJS1127,PC-6321,File Delete,False,True
2011-05-01 15:14:28,DJS1127,PC-6321,File Open,False,False
2011-05-01 15:15:29,DJS1127,PC-6321,File Copy,False,True
2011-05-01 15:16:04,YNW2855,PC-0624,File Open,False,True
2011-05-01 15:16:05,CHM1561,PC-7046,File Delete,False,True
2011-05-01 15:16:06,DJS1127,PC-6321,File Delete,False,True
2011-05-01 15:17:18,DJS1127,PC-6321,File Copy,False,True
2011-05-01 15:17:22,LLT0291,PC-1250,File Delete,False,True
2011-05-01 15:17:31,TKS3035,PC-3025,File Copy,True,False
2011-05-01 15:17:40,TKS3035,PC-3025,File Open,False,True
2011-05-01 15:17:47,TKS3035,PC-3025,File Copy,True,False
2011-05-01 15:18:02,CHM1561,PC-7046,File Copy,False,True
2011-05-01 15:18:03,ACH1910,PC-0328,File Open,False,False
2011-05-01 15:18:31,TKS3035,PC-3025,File Write,True,False
2011-05-01 15:18:52,TKS3035,PC-3025,File Copy,False,True
2011-05-01 15:20:02,CHM1561,PC-7046,File Copy,True,False
2011-05-01 15:21:10,QBL1386,PC-2737,File Open,False,False
2011-05-01 15:21:55,CHM1561,PC-7046,File Open,False,True
2011-05-01 15:22:35,YNW2855,PC-0624,File Delete,False,True
2011-05-01 15:23:07,ACH1910,PC-0328,File Open,False,False
2011-05-01 15:24:22,JSH3019,PC-3455,File Open,False,False
2011-05-01 15:24:22,JSH3019,PC-3455,File Open,False,False
2011-05-01 15:24:28,YNW2855,PC-0624,File Open,False,False
2011-05-01 15:24:33,YNW2855,PC-0624,File Delete,False,True
2011-05-01 15:25:36,CHM1561,PC-7046,File Copy,True,False
2011-05-01 15:25:38,ABD3426,PC-8657,File Copy,False,True
2011-05-01 15:26:00,JSH3019,PC-3455,File Open,False,False
2011-05-01 15:27:05,CHM1561,PC-7046,File Open,False,True
2011-05-01 15:29:12,JDM1042,PC-1105,File Copy,False,True
2011-05-01 15:30:11,CHM1561,PC-7046,File Open,False,False
2011-05-01 15:30:49,ABD3426,PC-8657,File Copy,False,True
2011-05-01 15:31:03,ABD3426,PC-8657,File Copy,True,False
2011-05-01 15:33:31,ABD3426,PC-8657,File Copy,True,False
2011-05-01 15:35:11,YNW2855,PC-0624,File Copy,True,False
2011-05-01 15:37:32,ABD3426,PC-8657,File Open,False,False
2011-05-01 15:39:48,YNW2855,PC-0624,File Copy,True,False
2011-05-01 15:41:22,YNW2855,PC-0624,File Open,False,False
2011-05-01 15:41:25,YNW2855,PC-0624,File Copy,True,False
2011-05-01 15:42:21,JSH3019,PC-3455,File Open,False,False
2011-05-01 15:42:21,JSH3019,PC-3455,File Open,False,False
2011-05-01 15:45:43,UCW2995,PC-7862,File Copy,True,False
2011-05-01 15:47:06,UCW2995,PC-7862,File Write,True,False
2011-05-01 15:48:36,RAA1455,PC-7117,File Delete,False,True
2011-05-01 15:49:04,ABD3426,PC-8657,File Open,False,True
2011-05-01 15:49:22,ABD3426,PC-8657,File Open,False,True
2011-05-01 15:49:37,RAA1455,PC-7117,File Write,True,False
2011-05-01 15:49:51,ABD3426,PC-8657,File Delete,False,True
2011-05-01 15:50:29,ABD3426,PC-8657,File Delete,False,True
2011-05-01 15:51:20,ABD3426,PC-8657,File Delete,False,True
2011-05-01 15:51:49,ABD3426,PC-8657,File Delete,False,True
2011-05-01 15:52:53,UCW2995,PC-7862,File Copy,False,True
2011-05-01 15:52:59,ABD3426,PC-8657,File Delete,False,True
2011-05-01 15:53:47,ABD3426,PC-8657,File Copy,True,False
2011-05-01 15:53:52,UCW2995,PC-7862,File Delete,False,True
2011-05-01 15:54:10,ABD3426,PC-8657,File Delete,False,True
2011-05-01 15:54:10,UCW2995,PC-7862,File Copy,False,True
2011-05-01 15:54:15,UCW2995,PC-7862,File Delete,False,True
2011-05-01 15:55:21,YNW2855,PC-0624,File Open,False,False
2011-05-01 15:55:36,YNW2855,PC-0624,File Delete,False,True
2011-05-01 15:57:00,SRS0129,PC-7008,File Open,False,False
2011-05-01 15:57:00,SRS0129,PC-7008,File Open,False,False
2011-05-01 15:59:10,SDH2394,PC-5849,File Open,False,False
2011-05-01 16:00:11,CJM0273,PC-3471,File Copy,True,False
2011-05-01 16:02:08,CJM0273,PC-3471,File Write,True,False
2011-05-01 16:02:18,CJM0273,PC-3471,File Open,False,False
2011-05-01 16:03:06,ATT1191,PC-2057,File Copy,False,True
2011-05-01 16:03:39,RAA1455,PC-7117,File Copy,True,False
2011-05-01 16:05:11,ROR3483,PC-4365,File Copy,False,True
2011-05-01 16:06:22,ROR3483,PC-4365,File Copy,False,True
2011-05-01 16:11:36,RAA1455,PC-7117,File Copy,False,True
2011-05-01 16:12:06,AKH0454,PC-2966,File Open,False,False
2011-05-01 16:12:06,AKH0454,PC-2966,File Open,False,False
2011-05-01 16:12:06,AKH0454,PC-2966,File Open,False,False
2011-05-01 16:13:09,RAA1455,PC-7117,File Copy,False,True
2011-05-01 16:14:06,RAA1455,PC-7117,File Delete,False,True
2011-05-01 16:14:25,RAA1455,PC-7117,File Delete,False,True
2011-05-01 16:17:13,ABD3426,PC-8657,File Copy,False,True
2011-05-01 16:17:47,JEM0546,PC-0308,File Copy,False,True
2011-05-01 16:18:14,ABD3426,PC-8657,File Delete,False,True
2011-05-01 16:24:00,CBA1023,PC-1570,File Delete,False,True
2011-05-01 16:24:36,JDM1042,PC-1105,File Delete,False,True
2011-05-01 16:26:17,ADP3667,PC-3802,File Write,True,False
2011-05-01 16:29:45,ADP3667,PC-3802,File Copy,False,True
2011-05-01 16:30:47,ADP3667,PC-3802,File Open,False,False
2011-05-01 16:33:50,CJM0273,PC-3471,File Copy,True,False
2011-05-01 16:34:38,ADP3667,PC-3802,File Copy,False,True
2011-05-01 16:34:45,NSR2539,PC-3893,File Delete,False,True
2011-05-01 16:35:13,CJM0273,PC-3471,File Write,True,False
2011-05-01 16:36:20,CJM0273,PC-3471,File Copy,False,True
2011-05-01 16:36:25,ADP3667,PC-3802,File Delete,False,True
2011-05-01 16:37:48,RHO0678,PC-9728,File Open,False,False
2011-05-01 16:43:36,HDB1666,PC-6793,File Delete,False,True
2011-05-01 16:55:01,HDB1666,PC-6793,File Copy,False,True
2011-05-01 17:07:35,HDB1666,PC-6793,File Copy,False,True
2011-05-01 17:09:52,JEM0546,PC-0308,File Copy,False,True
2011-05-01 17:16:22,CJM0273,PC-3471,File Delete,False,True
2011-05-01 17:20:18,CJM0273,PC-3471,File Copy,False,True
2011-05-01 17:21:03,IMC3296,PC-2659,File Copy,True,False
2011-05-01 17:22:01,CJM0273,PC-3471,File Copy,False,True
2011-05-01 17:22:12,CJH2330,PC-1768,File Open,False,False
2011-05-01 17:22:36,CJM0273,PC-3471,File Copy,True,False
2011-05-01 17:22:40,JDM1042,PC-1105,File Copy,False,True
2011-05-01 17:22:45,CJH2330,PC-1768,File Open,False,False
2011-05-01 17:23:06,IMC3296,PC-2659,File Delete,False,True
2011-05-01 17:24:16,JDM1042,PC-1105,File Write,True,False
2011-05-01 17:27:41,LCC1963,PC-1027,File Open,False,False
2011-05-01 17:40:01,BDR0510,PC-1197,File Copy,True,False
2011-05-01 17:40:05,BDR0510,PC-1197,File Copy,True,False
2011-05-01 17:40:17,BDR0510,PC-1197,File Delete,False,True
2011-05-01 17:43:08,SDH2394,PC-5849,File Delete,False,True
2011-05-01 17:43:53,BDR0510,PC-1197,File Delete,False,True
2011-05-01 17:45:07,BDR0510,PC-1197,File Open,False,False
2011-05-01 17:45:14,BDR0510,PC-1197,File Copy,False,True
2011-05-01 17:45:50,BDR0510,PC-1197,File Copy,True,False
2011-05-01 17:46:27,BDR0510,PC-1197,File Open,False,False
2011-05-01 17:46:49,BDR0510,PC-1197,File Copy,False,True
2011-05-01 17:47:44,BDR0510,PC-1197,File Copy,False,True
2011-05-01 17:48:06,BDR0510,PC-1197,File Delete,False,True
2011-05-01 17:48:22,BDR0510,PC-1197,File Copy,True,False
2011-05-01 17:48:37,BDR0510,PC-1197,File Delete,False,True
2011-05-01 17:51:34,JKC2754,PC-3138,File Write,True,False
2011-05-01 17:52:17,BDR0510,PC-1197,File Copy,False,True
2011-05-01 17:53:54,BDR0510,PC-1197,File Copy,True,False
2011-05-01 17:55:40,BDR0510,PC-1197,File Open,False,False
2011-05-01 17:56:58,BDR0510,PC-1197,File Copy,True,False
2011-05-01 17:57:52,BDR0510,PC-1197,File Open,False,False
2011-05-01 17:58:48,BDR0510,PC-1197,File Delete,False,True
2011-05-01 18:01:53,BDR0510,PC-1197,File Delete,False,True
2011-05-01 18:01:56,BDR0510,PC-1197,File Delete,False,True
2011-05-01 18:01:59,JKC2754,PC-3138,File Copy,False,True
2011-05-01 18:15:57,JKC2754,PC-3138,File Copy,True,False
2011-05-01 18:16:36,OKH3777,PC-5467,File Open,False,False
2011-05-01 18:29:19,JEM0546,PC-0308,File Delete,False,True
2011-05-01 18:37:23,REC0283,PC-6764,File Copy,True,False
2011-05-01 18:38:04,REC0283,PC-6764,File Write,True,False
2011-05-01 18:38:10,REC0283,PC-6764,File Copy,False,True
2011-05-01 18:54:43,IMC3296,PC-2659,File Copy,True,False
2011-05-01 18:54:52,IMC3296,PC-2659,File Delete,False,True
2011-05-01 18:55:05,IMC3296,PC-2659,File Open,False,False
2011-05-01 18:55:21,IMC3296,PC-2659,File Delete,False,True
2011-05-01 18:55:49,IMC3296,PC-2659,File Open,False,True
2011-05-01 18:57:02,IMC3296,PC-2659,File Copy,False,True
2011-05-01 18:57:16,IMC3296,PC-2659,File Write,True,False
2011-05-01 18:59:01,IMC3296,PC-2659,File Open,False,True
2011-05-01 19:01:37,IMC3296,PC-2659,File Copy,True,False
2011-05-01 19:10:32,JEM0546,PC-0308,File Write,True,False
2011-05-01 19:13:09,JEM0546,PC-0308,File Copy,True,False
2011-05-01 19:14:20,JEM0546,PC-0308,File Write,True,False
2011-05-02 00:04:38,KEF1057,PC-6623,File Write,True,False
2011-05-02 00:04:41,KEF1057,PC-6623,File Write,True,False
2011-05-02 00:04:42,KEF1057,PC-6623,File Open,False,True
2011-05-02 00:04:43,KEF1057,PC-6623,File Open,False,True
2011-05-02 00:04:49,KEF1057,PC-6623,File Delete,False,True
2011-05-02 00:04:49,KEF1057,PC-6623,File Copy,False,True
2011-05-02 00:04:49,KEF1057,PC-6623,File Open,False,False
2011-05-02 00:05:05,JCB3054,PC-3544,File Delete,False,True
2011-05-02 00:05:59,DLM2440,PC-4320,File Copy,True,False
2011-05-02 00:06:27,DLM2440,PC-4320,File Open,False,False
2011-05-02 00:06:40,DLM2440,PC-4320,File Open,False,True
2011-05-02 00:06:46,DLM2440,PC-4320,File Write,True,False
2011-05-02 00:06:56,DLM2440,PC-4320,File Copy,True,False
2011-05-02 00:07:12,DLM2440,PC-4320,File Copy,False,True
2011-05-02 00:07:18,DLM2440,PC-4320,File Delete,False,True
2011-05-02 00:07:19,DLM2440,PC-4320,File Write,True,False
2011-05-02 00:28:49,KEF1057,PC-9604,File Delete,False,True
2011-05-02 00:29:17,KEF1057,PC-9604,File Copy,True,False
2011-05-02 00:29:22,KEF1057,PC-9604,File Copy,False,True
2011-05-02 00:29:28,KEF1057,PC-9604,File Copy,True,False
2011-05-02 00:29:49,KEF1057,PC-9604,File Delete,False,True
2011-05-02 00:30:03,KEF1057,PC-9604,File Copy,False,True
2011-05-02 00:30:10,KEF1057,PC-9604,File Copy,True,False
2011-05-02 00:30:10,KEF1057,PC-9604,File Copy,False,True
2011-05-02 00:50:24,BMM0462,PC-9166,File Copy,True,False
2011-05-02 00:51:23,BMM0462,PC-9166,File Open,False,False
2011-05-02 00:51:37,BMM0462,PC-9166,File Copy,False,True
2011-05-02 00:52:09,BMM0462,PC-9166,File Open,False,True
2011-05-02 00:52:10,BMM0462,PC-9166,File Copy,False,True
2011-05-02 00:52:10,BMM0462,PC-9166,File Open,False,False
2011-05-02 01:45:21,QGH0041,PC-1737,File Copy,True,False
2011-05-02 01:46:13,QGH0041,PC-1737,File Copy,False,True
2011-05-02 01:47:05,QGH0041,PC-1737,File Delete,False,True
2011-05-02 02:45:30,KAC1774,PC-7879,File Copy,False,True
2011-05-02 02:45:31,KAC1774,PC-7879,File Write,True,False
2011-05-02 02:45:36,KAC1774,PC-7879,File Copy,True,False
2011-05-02 04:37:38,MAB1775,PC-3092,File Delete,False,True
2011-05-02 04:38:28,MAB1775,PC-3092,File Copy,False,True
2011-05-02 04:38:55,MAB1775,PC-3092,File Open,False,True
2011-05-02 04:39:23,MAB1775,PC-3092,File Open,False,False
2011-05-02 06:21:00,EPI3052,PC-0912,File Copy,False,True
2011-05-02 06:21:05,EPI3052,PC-0912,File Open,False,False
2011-05-02 06:21:16,EPI3052,PC-0912,File Write,True,False
2011-05-02 06:21:36,EPI3052,PC-0912,File Open,False,False
2011-05-02 06:21:46,EPI3052,PC-0912,File Copy,False,True
2011-05-02 06:22:05,EPI3052,PC-0912,File Copy,True,False
2011-05-02 06:22:14,EPI3052,PC-0912,File Open,False,True
2011-05-02 06:24:13,EPI3052,PC-0912,File Copy,True,False
2011-05-02 06:25:12,EPI3052,PC-0912,File Delete,False,True
2011-05-02 07:00:34,SST1661,PC-0996,File Open,False,False
2011-05-02 07:00:34,SST1661,PC-0996,File Open,False,False
2011-05-02 07:02:18,MMJ0070,PC-3271,File Open,False,False
2011-05-02 07:03:36,DHL2219,PC-8257,File Copy,False,True
2011-05-02 07:05:02,DHL2219,PC-8257,File Copy,False,True
2011-05-02 07:17:25,NQO2712,PC-0856,File Copy,False,True
2011-05-02 07:17:33,AGF0742,PC-5604,File Open,False,False
2011-05-02 07:18:41,TCH2216,PC-8270,File Delete,False,True
2011-05-02 07:18:47,DMH0011,PC-3875,File Open,False,False
2011-05-02 07:18:47,DMH0011,PC-3875,File Open,False,False
2011-05-02 07:19:08,NQO2712,PC-0856,File Open,False,False
2011-05-02 07:19:15,DMH0011,PC-3875,File Open,False,False
2011-05-02 07:19:15,DMH0011,PC-3875,File Open,False,False
2011-05-02 07:19:15,DMH0011,PC-3875,File Open,False,False
2011-05-02 07:19:15,DMH0011,PC-3875,File Open,False,False
2011-05-02 07:21:48,SDH2394,PC-5849,File Write,True,False
2011-05-02 07:22:12,RCH3533,PC-5472,File Open,False,False
2011-05-02 07:22:24,NQO2712,PC-0856,File Copy,True,False
2011-05-02 07:22:55,KBM3734,PC-9185,File Write,True,False
2011-05-02 07:23:01,KBM3734,PC-9185,File Delete,False,True
2011-05-02 07:23:12,KBM3734,PC-9185,File Open,False,True
2011-05-02 07:23:22,SRA3210,PC-2822,File Delete,False,True
2011-05-02 07:23:31,KBM3734,PC-9185,File Delete,False,True
2011-05-02 07:23:33,KBM3734,PC-9185,File Copy,False,True
2011-05-02 07:24:00,KBM3734,PC-9185,File Copy,False,True
2011-05-02 07:24:08,TCH2216,PC-8270,File Copy,False,True
2011-05-02 07:25:08,KBM3734,PC-9185,File Open,False,False
2011-05-02 07:25:19,KBM3734,PC-9185,File Write,True,False
2011-05-02 07:25:19,KBM3734,PC-9185,File Write,True,False
2011-05-02 07:25:27,TCH2216,PC-8270,File Write,True,False
2011-05-02 07:25:29,DHL2219,PC-8257,File Delete,False,True
2011-05-02 07:25:53,KBM3734,PC-9185,File Copy,False,True
2011-05-02 07:25:54,KBM3734,PC-9185,File Copy,False,True
2011-05-02 07:26:31,KBM3734,PC-9185,File Delete,False,True
2011-05-02 07:26:33,MKC2767,PC-3089,File Open,False,False
2011-05-02 07:26:33,MKC2767,PC-3089,File Open,False,False
2011-05-02 07:26:56,AFP2709,PC-3154,File Delete,False,True
2011-05-02 07:26:56,KBM3734,PC-9185,File Open,False,True
2011-05-02 07:27:14,KBM3734,PC-9185,File Copy,True,False
2011-05-02 07:27:46,KBM3734,PC-9185,File Copy,False,True
2011-05-02 07:27:53,OAP2825,PC-0824,File Delete,False,True
2011-05-02 07:28:10,KBM3734,PC-9185,File Write,True,False
2011-05-02 07:28:31,SJW3131,PC-6021,File Open,False,False
2011-05-02 07:28:53,KBM3734,PC-9185,File Open,False,True
2011-05-02 07:29:33,KBM3734,PC-9185,File Open,False,True
2011-05-02 07:29:51,OAP2825,PC-0824,File Open,False,False
2011-05-02 07:30:11,KBM3734,PC-9185,File Copy,False,True
2011-05-02 07:30:49,KBM3734,PC-9185,File Copy,False,True
2011-05-02 07:30:51,KBM3734,PC-9185,File Write,True,False
2011-05-02 07:30:54,KBM3734,PC-9185,File Copy,False,True
2011-05-02 07:30:54,OAP2825,PC-0824,File Write,True,False
2011-05-02 07:31:07,KBM3734,PC-9185,File Write,True,False
2011-05-02 07:31:41,KBM3734,PC-9185,File Open,False,False
2011-05-02 07:31:48,KBM3734,PC-9185,File Write,True,False
2011-05-02 07:32:32,EJM2690,PC-0149,File Open,False,False
2011-05-02 07:33:05,RJH0219,PC-3959,File Open,False,False
2011-05-02 07:33:05,RJH0219,PC-3959,File Open,False,False
2011-05-02 07:34:51,SDH2394,PC-5849,File Write,True,False
2011-05-02 07:36:45,CBA1023,PC-1570,File Copy,True,False
2011-05-02 07:37:29,GYH3476,PC-2813,File Write,True,False
2011-05-02 07:38:43,CGW0692,PC-6774,File Open,False,False
2011-05-02 07:39:12,SDH2394,PC-5849,File Delete,False,True
2011-05-02 07:40:07,HJB0220,PC-0309,File Open,False,False
2011-05-02 07:41:52,CHA3190,PC-1919,File Open,False,False
2011-05-02 07:41:52,CHA3190,PC-1919,File Open,False,False
2011-05-02 07:41:52,CHA3190,PC-1919,File Open,False,False
2011-05-02 07:41:52,CHA3190,PC-1919,File Open,False,False
2011-05-02 07:42:07,KCH3095,PC-1839,File Write,True,False
2011-05-02 07:43:35,DRH3557,PC-2252,File Open,False,False
2011-05-02 07:44:30,DHL2219,PC-8257,File Open,False,True
2011-05-02 07:45:17,RCF0054,PC-8708,File Open,False,False
2011-05-02 07:45:21,DHL2219,PC-8257,File Open,False,True
2011-05-02 07:45:34,DHL2219,PC-8257,File Copy,False,True
2011-05-02 07:48:34,SDH2394,PC-5849,File Open,False,False
2011-05-02 07:49:14,NIM0052,PC-8950,File Open,False,False
2011-05-02 07:49:18,ACV1946,PC-5274,File Open,False,False
2011-05-02 07:49:18,ACV1946,PC-5274,File Open,False,False
2011-05-02 07:49:18,ACV1946,PC-5274,File Open,False,False
2011-05-02 07:49:18,ACV1946,PC-5274,File Open,False,False
2011-05-02 07:49:18,ACV1946,PC-5274,File Open,False,False
2011-05-02 07:49:27,DRB0202,PC-0568,File Open,False,False
2011-05-02 07:50:04,RCT1697,PC-5770,File Copy,True,False
2011-05-02 07:51:13,AGF0742,PC-5604,File Write,True,False
2011-05-02 07:52:10,JHK3122,PC-4288,File Copy,False,True
2011-05-02 07:52:32,GRY1398,PC-3048,File Delete,False,True
2011-05-02 07:52:43,RPS3617,PC-5963,File Write,True,False
2011-05-02 07:53:40,RPS3617,PC-5963,File Copy,False,True
2011-05-02 07:53:44,KMB1379,PC-2614,File Open,False,False
2011-05-02 07:54:21,LFR0075,PC-1308,File Open,False,False
2011-05-02 07:54:21,LFR0075,PC-1308,File Open,False,False
2011-05-02 07:54:21,LFR0075,PC-1308,File Open,False,False
2011-05-02 07:54:21,LFR0075,PC-1308,File Open,False,False
2011-05-02 07:54:21,LFR0075,PC-1308,File Open,False,False
2011-05-02 07:54:21,LFR0075,PC-1308,File Open,False,False
2011-05-02 07:54:25,WAS2214,PC-8149,File Copy,True,False
2011-05-02 07:54:46,KCH3095,PC-1839,File Write,True,False
2011-05-02 07:54:55,AGF0742,PC-5604,File Write,True,False
2011-05-02 07:55:14,JET2299,PC-8010,File Copy,True,False
2011-05-02 07:55:15,JET2299,PC-8010,File Copy,True,False
2011-05-02 07:55:25,JET2299,PC-8010,File Open,False,True
2011-05-02 07:55:47,JET2299,PC-8010,File Copy,True,False
2011-05-02 07:55:55,SDH2394,PC-5849,File Open,False,False
2011-05-02 07:55:59,JET2299,PC-8010,File Copy,True,False
2011-05-02 07:56:01,JET2299,PC-8010,File Delete,False,True
2011-05-02 07:56:13,WAS2214,PC-8149,File Open,False,True
2011-05-02 07:56:18,WAS2214,PC-8149,File Copy,True,False
2011-05-02 07:56:22,BPN3051,PC-7465,File Copy,False,True
2011-05-02 07:56:24,BPN3051,PC-7465,File Open,False,True
2011-05-02 07:56:26,JET2299,PC-8010,File Copy,False,True
2011-05-02 07:56:29,BPN3051,PC-7465,File Write,True,False
2011-05-02 07:56:49,JET2299,PC-8010,File Copy,True,False
2011-05-02 07:57:05,WAS2214,PC-8149,File Delete,False,True
2011-05-02 07:57:09,JET2299,PC-8010,File Copy,True,False
2011-05-02 07:57:57,KMR0682,PC-1419,File Open,False,True
2011-05-02 07:58:07,KMR0682,PC-1419,File Write,True,False
2011-05-02 07:58:52,DLG2673,PC-0370,File Open,False,False
2011-05-02 07:59:07,DNM0275,PC-4453,File Write,True,False
2011-05-02 07:59:29,FSM0056,PC-5713,File Copy,False,True
2011-05-02 07:59:44,MIC2325,PC-7190,File Delete,False,True
2011-05-02 08:00:13,JHF0480,PC-7373,File Open,False,False
2011-05-02 08:00:23,MIC2325,PC-7190,File Delete,False,True
2011-05-02 08:00:27,DNM0275,PC-4453,File Copy,False,True
2011-05-02 08:00:31,KMR0682,PC-1419,File Write,True,False
2011-05-02 08:00:39,GYH3476,PC-2813,File Write,True,False
2011-05-02 08:01:03,KMR0682,PC-1419,File Write,True,False
2011-05-02 08:01:19,WAS2214,PC-8149,File Write,True,False
2011-05-02 08:02:08,ARK3198,PC-9151,File Copy,False,True
2011-05-02 08:02:11,WAS2214,PC-8149,File Copy,False,True
2011-05-02 08:03:08,KMR0682,PC-1419,File Write,True,False
2011-05-02 08:03:11,GRP0277,PC-2590,File Open,False,False
2011-05-02 08:03:17,WAS2214,PC-8149,File Open,False,True
2011-05-02 08:03:43,LPH3918,PC-2216,File Open,False,True
2011-05-02 08:04:03,AGF0742,PC-5604,File Open,False,True
2011-05-02 08:04:15,REJ2666,PC-9016,File Delete,False,True
2011-05-02 08:04:23,LPH3918,PC-2216,File Open,False,True
2011-05-02 08:04:31,LPH3918,PC-2216,File Copy,True,False
